Income,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Children,Education_Graduate,Education_Postgraduate,Education_Undergraduate,Living_With_Alone,Living_With_Partner
46734.0,40,2,6,1,5,7,0,0,72,588,330,1,1.0,0.0,0.0,0.0,1.0
39552.0,54,7,6,2,5,8,0,1,64,558,384,2,1.0,0.0,0.0,1.0,0.0
86358.0,78,4,5,3,6,8,0,0,60,690,1722,2,1.0,0.0,0.0,1.0,0.0
46931.0,94,2,1,1,3,3,0,0,49,66,78,3,1.0,0.0,0.0,0.0,1.0
16581.0,51,1,0,0,3,4,0,0,41,533,24,0,0.0,0.0,1.0,1.0,0.0
63998.0,42,1,7,6,11,4,0,1,74,191,1168,0,0.0,0.0,1.0,1.0,0.0
67381.0,67,4,2,2,9,7,0,0,75,530,957,1,0.0,1.0,0.0,0.0,1.0
25930.0,87,1,1,0,2,7,0,0,59,262,15,2,1.0,0.0,0.0,1.0,0.0
42693.0,29,1,1,0,3,5,0,0,48,22,57,1,1.0,0.0,0.0,0.0,1.0
85606.0,89,2,6,7,9,3,0,0,50,594,1956,1,1.0,0.0,0.0,0.0,1.0
72903.0,74,1,7,5,8,4,0,1,41,243,2013,0,1.0,0.0,0.0,1.0,0.0
49669.0,97,2,5,1,6,6,0,0,52,36,326,1,0.0,0.0,1.0,0.0,1.0
36778.0,63,3,3,0,3,9,0,0,58,693,77,2,0.0,1.0,0.0,0.0,1.0
85696.0,88,1,4,6,9,1,0,1,64,422,1313,0,0.0,1.0,0.0,1.0,0.0
10979.0,34,2,3,0,3,5,0,0,37,38,30,0,0.0,1.0,0.0,1.0,0.0
49678.0,81,2,6,2,4,7,0,0,65,512,315,1,1.0,0.0,0.0,0.0,1.0
56129.0,65,4,6,2,10,4,0,0,73,374,660,1,0.0,1.0,0.0,0.0,1.0
37155.0,51,1,2,0,4,5,0,0,37,514,74,1,1.0,0.0,0.0,0.0,1.0
21282.0,76,2,2,1,2,6,0,0,48,49,46,1,0.0,0.0,1.0,1.0,0.0
33419.0,76,2,2,0,4,7,0,0,64,316,86,1,0.0,1.0,0.0,1.0,0.0
63285.0,84,1,6,5,13,3,0,0,81,236,1103,0,1.0,0.0,0.0,1.0,0.0
21255.0,56,4,2,1,4,4,0,0,52,159,61,1,0.0,1.0,0.0,0.0,1.0
42162.0,31,2,3,1,3,6,0,1,45,222,145,1,1.0,0.0,0.0,0.0,1.0
54450.0,0,12,9,2,8,8,0,0,70,653,684,2,1.0,0.0,0.0,0.0,1.0
57744.0,91,2,9,1,4,8,0,0,72,229,411,1,0.0,1.0,0.0,0.0,1.0
26576.0,40,1,1,0,2,9,0,1,40,624,27,1,1.0,0.0,0.0,1.0,0.0
57513.0,59,2,9,3,13,6,0,0,83,358,1060,0,0.0,1.0,0.0,1.0,0.0
68142.0,96,3,10,4,7,6,0,0,62,669,1459,1,1.0,0.0,0.0,0.0,1.0
7500.0,61,1,1,0,2,8,0,0,47,669,18,1,1.0,0.0,0.0,0.0,1.0
83145.0,14,1,5,9,11,2,0,1,52,645,1833,0,1.0,0.0,0.0,0.0,1.0
54197.0,16,2,1,3,6,1,0,0,66,87,237,1,0.0,1.0,0.0,0.0,1.0
23091.0,98,4,2,1,3,7,0,0,63,32,48,2,0.0,1.0,0.0,1.0,0.0
46049.0,11,10,5,2,9,7,0,1,50,343,515,2,1.0,0.0,0.0,0.0,1.0
56715.0,52,1,7,3,4,4,0,0,52,571,1020,0,1.0,0.0,0.0,0.0,1.0
79410.0,19,1,3,2,5,1,0,0,65,31,1370,0,1.0,0.0,0.0,0.0,1.0
57304.0,61,2,7,6,10,5,0,0,75,475,1026,1,1.0,0.0,0.0,0.0,1.0
44375.0,73,1,4,1,6,5,0,0,61,98,301,1,1.0,0.0,0.0,0.0,1.0
54450.0,0,12,9,2,8,8,0,0,70,653,684,2,1.0,0.0,0.0,0.0,1.0
59594.0,74,1,8,1,7,7,0,0,61,617,499,1,1.0,0.0,0.0,0.0,1.0
80685.0,55,1,6,4,10,2,0,0,32,676,1004,0,1.0,0.0,0.0,0.0,1.0
40344.0,48,2,4,1,5,7,0,0,52,259,218,1,0.0,1.0,0.0,0.0,1.0
62710.0,53,4,4,2,12,4,0,0,54,402,606,1,1.0,0.0,0.0,0.0,1.0
48985.0,13,1,1,1,3,3,0,0,58,359,75,1,0.0,0.0,1.0,0.0,1.0
35322.0,34,3,2,0,4,8,0,0,58,676,106,3,1.0,0.0,0.0,0.0,1.0
77142.0,54,1,4,4,8,2,0,0,78,396,990,0,1.0,0.0,0.0,0.0,1.0
81657.0,69,1,3,4,8,1,0,0,57,158,1097,0,1.0,0.0,0.0,1.0,0.0
14421.0,81,1,1,0,2,5,0,0,30,132,16,0,0.0,0.0,1.0,0.0,1.0
20130.0,99,1,1,0,3,8,0,0,52,104,34,0,0.0,0.0,1.0,0.0,1.0
74214.0,3,1,8,2,5,5,0,0,36,672,1711,0,0.0,1.0,0.0,0.0,1.0
66726.0,61,3,8,2,4,7,0,0,69,168,438,2,0.0,1.0,0.0,0.0,1.0
23724.0,65,2,2,0,3,8,0,0,47,537,75,1,0.0,0.0,1.0,0.0,1.0
47353.0,93,3,2,2,6,5,0,0,66,228,225,1,0.0,1.0,0.0,0.0,1.0
33444.0,24,1,1,0,2,8,0,0,74,603,18,2,0.0,1.0,0.0,0.0,1.0
54386.0,8,2,3,2,10,3,0,0,45,408,470,1,1.0,0.0,0.0,0.0,1.0
28510.0,72,3,2,0,4,5,0,0,45,442,91,2,1.0,0.0,0.0,1.0,0.0
90638.0,29,1,3,4,10,1,0,0,35,136,2525,0,0.0,1.0,0.0,1.0,0.0
48070.0,33,3,8,2,6,7,1,0,76,532,504,1,1.0,0.0,0.0,0.0,1.0
43140.0,68,1,4,1,5,6,0,0,69,540,235,1,1.0,0.0,0.0,0.0,1.0
54959.0,55,3,9,5,4,7,0,1,65,526,1232,1,0.0,1.0,0.0,1.0,0.0
15056.0,76,5,2,2,3,5,0,0,68,422,88,2,0.0,0.0,1.0,1.0,0.0
26954.0,17,1,1,0,2,7,0,0,55,52,17,1,1.0,0.0,0.0,1.0,0.0
22327.0,94,1,1,0,3,5,0,0,41,331,24,1,1.0,0.0,0.0,1.0,0.0
44393.0,86,2,1,0,4,4,0,0,61,311,60,2,1.0,0.0,0.0,0.0,1.0
62000.0,25,1,6,6,13,4,0,0,74,308,1020,1,0.0,1.0,0.0,1.0,0.0
31497.0,22,2,3,1,4,8,0,0,64,570,155,1,0.0,1.0,0.0,0.0,1.0
45894.0,15,1,1,0,3,5,0,0,52,122,51,2,0.0,0.0,1.0,0.0,1.0
78579.0,35,1,5,6,4,3,0,1,56,554,1812,0,0.0,1.0,0.0,1.0,0.0
67369.0,81,4,7,4,10,4,0,1,57,589,1461,1,0.0,1.0,0.0,1.0,0.0
58401.0,55,1,1,2,2,4,0,0,66,70,96,1,1.0,0.0,0.0,1.0,0.0
62307.0,94,1,4,0,4,5,0,0,74,132,160,1,1.0,0.0,0.0,1.0,0.0
43641.0,50,3,2,1,4,6,0,0,57,433,139,2,0.0,1.0,0.0,0.0,1.0
63841.0,64,1,9,3,9,6,0,0,58,434,908,1,0.0,1.0,0.0,1.0,0.0
46891.0,91,1,2,1,4,4,0,0,61,301,183,1,0.0,0.0,1.0,0.0,1.0
70091.0,11,2,5,2,10,8,0,0,57,455,1161,1,0.0,1.0,0.0,0.0,1.0
78075.0,72,1,3,5,5,1,0,0,54,85,988,0,0.0,1.0,0.0,0.0,1.0
59184.0,6,3,6,6,12,5,0,0,65,658,1072,1,0.0,0.0,1.0,1.0,0.0
54809.0,0,4,2,1,5,4,0,0,49,291,174,2,1.0,0.0,0.0,0.0,1.0
58113.0,66,3,9,2,8,7,1,0,67,520,758,1,1.0,0.0,0.0,0.0,1.0
51412.0,42,2,3,2,4,4,0,0,68,180,195,1,0.0,1.0,0.0,0.0,1.0
15287.0,60,2,1,1,2,7,0,1,47,627,31,1,1.0,0.0,0.0,1.0,0.0
66636.0,64,1,3,4,9,1,0,0,69,316,1084,0,0.0,1.0,0.0,0.0,1.0
50965.0,87,3,10,4,5,8,0,0,70,494,685,1,0.0,1.0,0.0,0.0,1.0
84618.0,96,1,6,9,10,2,0,0,61,219,1672,0,0.0,1.0,0.0,0.0,1.0
18351.0,1,1,2,0,3,7,0,0,36,243,43,0,1.0,0.0,0.0,0.0,1.0
40451.0,54,1,1,1,2,5,0,0,69,133,49,2,0.0,1.0,0.0,0.0,1.0
36317.0,53,2,3,0,4,7,0,0,61,403,133,1,1.0,0.0,0.0,0.0,1.0
42213.0,96,2,5,1,7,7,0,0,69,260,363,1,1.0,0.0,0.0,0.0,1.0
65748.0,58,2,2,4,10,1,1,0,71,440,545,1,1.0,0.0,0.0,0.0,1.0
77044.0,12,2,7,11,11,4,0,0,54,245,1065,1,1.0,0.0,0.0,0.0,1.0
74918.0,78,1,5,9,6,3,0,0,57,474,2047,0,1.0,0.0,0.0,0.0,1.0
56721.0,64,5,4,1,5,6,0,0,54,606,296,2,1.0,0.0,0.0,0.0,1.0
42160.0,26,4,2,1,4,6,0,1,51,366,140,2,1.0,0.0,0.0,1.0,0.0
61559.0,8,1,4,2,10,3,0,0,61,347,530,1,1.0,0.0,0.0,1.0,0.0
33629.0,49,5,3,1,4,9,0,0,63,690,152,2,0.0,1.0,0.0,0.0,1.0
68682.0,56,1,4,9,10,2,0,0,35,266,1598,0,0.0,1.0,0.0,0.0,1.0
34377.0,55,2,2,2,2,7,0,0,63,526,114,1,1.0,0.0,0.0,1.0,0.0
8940.0,25,3,3,1,3,8,0,0,40,676,101,1,0.0,0.0,1.0,1.0,0.0
26228.0,50,1,1,0,2,8,0,0,53,280,25,1,1.0,0.0,0.0,0.0,1.0
77297.0,84,1,5,7,9,4,0,0,69,519,789,0,0.0,0.0,1.0,1.0,0.0
40211.0,30,2,2,1,2,8,0,0,45,334,87,2,1.0,0.0,0.0,0.0,1.0
33438.0,81,4,2,1,4,5,0,0,68,280,90,2,0.0,1.0,0.0,1.0,0.0
75032.0,74,2,5,4,9,3,0,0,67,427,1215,1,0.0,1.0,0.0,0.0,1.0
61284.0,76,1,11,2,8,6,0,0,71,260,811,0,0.0,1.0,0.0,1.0,0.0
22518.0,36,2,2,1,2,5,0,1,40,615,61,1,1.0,0.0,0.0,0.0,1.0
54730.0,64,5,4,1,8,4,0,0,51,318,405,1,0.0,1.0,0.0,0.0,1.0
38452.0,62,3,3,0,3,7,0,0,71,91,72,2,0.0,1.0,0.0,0.0,1.0
44421.0,53,5,5,0,4,8,0,0,55,499,189,2,1.0,0.0,0.0,1.0,0.0
38197.0,86,1,1,0,3,5,0,0,40,365,40,1,0.0,1.0,0.0,0.0,1.0
41986.0,15,3,3,0,4,4,0,0,48,140,63,1,1.0,0.0,0.0,1.0,0.0
28427.0,67,2,2,0,3,8,0,0,43,465,52,1,1.0,0.0,0.0,0.0,1.0
37395.0,47,1,1,0,3,6,0,0,50,58,39,1,0.0,1.0,0.0,0.0,1.0
64722.0,47,4,8,2,11,6,0,0,55,34,805,1,1.0,0.0,0.0,0.0,1.0
55249.0,81,1,2,1,4,3,0,0,70,73,130,1,0.0,1.0,0.0,0.0,1.0
84906.0,98,1,5,6,12,2,0,0,54,268,1631,0,1.0,0.0,0.0,0.0,1.0
28691.0,56,1,1,0,3,8,0,0,37,360,34,1,1.0,0.0,0.0,0.0,1.0
44213.0,48,4,2,1,5,6,0,0,74,212,152,2,1.0,0.0,0.0,1.0,0.0
25707.0,18,1,1,0,3,7,0,0,42,162,21,1,0.0,0.0,1.0,1.0,0.0
59062.0,74,2,2,0,3,4,0,0,59,269,71,3,0.0,1.0,0.0,0.0,1.0
76624.0,68,1,5,10,7,1,0,0,64,36,899,1,1.0,0.0,0.0,1.0,0.0
66000.0,36,1,1,3,5,1,0,0,79,70,711,0,0.0,1.0,0.0,0.0,1.0
27683.0,90,4,6,2,4,8,0,0,48,694,351,1,0.0,1.0,0.0,0.0,1.0
1730.0,65,15,0,0,0,20,0,0,55,42,8,0,1.0,0.0,0.0,1.0,0.0
7500.0,63,4,3,2,2,9,0,0,34,573,119,1,0.0,0.0,1.0,1.0,0.0
40521.0,82,1,0,1,2,5,0,0,58,450,21,2,1.0,0.0,0.0,0.0,1.0
20427.0,63,1,1,0,2,8,0,0,53,97,10,1,0.0,1.0,0.0,0.0,1.0
65106.0,55,3,8,3,13,6,0,0,51,36,973,1,1.0,0.0,0.0,0.0,1.0
69969.0,64,1,4,2,6,3,0,1,61,306,1536,0,0.0,1.0,0.0,0.0,1.0
67433.0,51,4,6,5,13,4,0,0,74,348,992,2,1.0,0.0,0.0,0.0,1.0
77766.0,97,2,11,10,11,6,0,1,59,492,1529,1,0.0,1.0,0.0,0.0,1.0
74716.0,92,2,7,3,5,4,0,0,54,290,860,1,1.0,0.0,0.0,0.0,1.0
68118.0,51,2,8,9,4,6,0,0,63,254,928,1,1.0,0.0,0.0,1.0,0.0
55158.0,72,4,7,2,5,7,0,1,56,699,418,2,0.0,1.0,0.0,0.0,1.0
62972.0,39,2,7,4,3,6,0,1,71,695,587,1,0.0,0.0,1.0,0.0,1.0
74190.0,49,2,4,2,11,2,0,0,51,48,641,1,1.0,0.0,0.0,0.0,1.0
39356.0,21,1,1,0,2,6,0,0,50,102,23,2,1.0,0.0,0.0,0.0,1.0
76653.0,91,1,4,7,11,2,0,0,57,317,2279,0,1.0,0.0,0.0,0.0,1.0
35860.0,37,2,1,1,2,5,0,0,53,41,49,2,0.0,1.0,0.0,1.0,0.0
90687.0,98,1,6,2,8,2,0,1,43,403,1779,0,0.0,1.0,0.0,1.0,0.0
73450.0,85,1,7,8,11,3,0,0,44,206,1804,0,0.0,1.0,0.0,0.0,1.0
31454.0,40,3,2,0,3,8,0,0,66,358,48,2,1.0,0.0,0.0,0.0,1.0
47139.0,2,2,2,1,2,7,0,1,74,115,83,2,1.0,0.0,0.0,1.0,0.0
83829.0,78,0,4,7,6,1,0,1,51,264,1862,0,1.0,0.0,0.0,1.0,0.0
53378.0,41,10,9,4,6,8,0,1,63,643,793,2,0.0,1.0,0.0,0.0,1.0
19656.0,94,3,2,1,3,7,0,0,56,506,84,1,1.0,0.0,0.0,0.0,1.0
45579.0,10,1,4,1,4,6,0,0,78,313,183,1,0.0,1.0,0.0,0.0,1.0
85485.0,73,1,6,6,6,2,0,0,68,8,1383,0,0.0,0.0,1.0,1.0,0.0
55956.0,22,2,7,3,4,4,0,0,82,83,999,0,1.0,0.0,0.0,0.0,1.0
64191.0,30,3,5,3,13,3,0,0,63,523,825,1,0.0,1.0,0.0,1.0,0.0
38808.0,21,4,5,1,4,8,0,1,54,672,246,1,1.0,0.0,0.0,1.0,0.0
57183.0,51,8,9,1,7,8,0,0,60,467,610,2,0.0,1.0,0.0,0.0,1.0
23748.0,97,3,2,1,3,8,0,0,58,585,76,1,0.0,1.0,0.0,1.0,0.0
66303.0,56,4,3,4,11,8,0,0,55,488,1286,1,1.0,0.0,0.0,0.0,1.0
37368.0,4,1,1,0,2,6,0,0,51,195,30,1,0.0,1.0,0.0,0.0,1.0
40800.0,77,2,3,0,3,7,1,0,62,544,99,3,1.0,0.0,0.0,0.0,1.0
71847.0,95,0,6,7,9,3,0,0,48,646,1192,0,1.0,0.0,0.0,1.0,0.0
46149.0,36,5,5,1,7,5,0,0,51,212,362,1,1.0,0.0,0.0,0.0,1.0
78687.0,13,1,4,6,8,2,0,1,43,689,2130,0,1.0,0.0,0.0,0.0,1.0
49118.0,90,2,9,7,10,7,0,1,55,680,1229,0,0.0,0.0,1.0,1.0,0.0
37633.0,49,2,1,0,3,9,0,0,69,647,38,2,0.0,1.0,0.0,0.0,1.0
39767.0,18,2,7,1,7,8,0,0,75,343,485,0,0.0,1.0,0.0,0.0,1.0
26997.0,89,2,4,2,5,7,0,0,75,601,434,0,0.0,0.0,1.0,0.0,1.0
33986.0,43,1,1,0,3,7,0,0,56,472,44,1,1.0,0.0,0.0,1.0,0.0
57091.0,82,2,9,2,5,7,0,1,54,583,496,1,0.0,1.0,0.0,0.0,1.0
46831.0,84,2,1,2,2,4,0,0,57,386,78,2,0.0,0.0,1.0,0.0,1.0
83151.0,80,1,5,7,10,2,0,1,54,504,2346,0,0.0,1.0,0.0,0.0,1.0
52531.0,68,2,7,2,10,6,0,0,55,546,794,0,1.0,0.0,0.0,0.0,1.0
15759.0,12,1,1,0,2,7,0,0,70,297,17,0,1.0,0.0,0.0,0.0,1.0
22804.0,75,1,2,0,2,9,0,0,55,333,26,1,1.0,0.0,0.0,1.0,0.0
43050.0,10,2,2,0,4,5,0,0,53,103,76,1,0.0,0.0,1.0,0.0,1.0
42997.0,91,1,1,0,2,7,0,0,49,204,15,2,0.0,1.0,0.0,1.0,0.0
48918.0,21,2,1,0,4,4,0,0,63,78,62,2,0.0,1.0,0.0,1.0,0.0
60033.0,28,2,2,1,5,2,0,0,72,92,198,1,0.0,1.0,0.0,0.0,1.0
34043.0,97,1,2,0,2,9,0,0,48,247,49,1,0.0,1.0,0.0,0.0,1.0
57811.0,49,5,7,2,11,5,0,0,60,370,802,1,1.0,0.0,0.0,0.0,1.0
78569.0,14,1,4,6,4,1,0,1,80,130,1736,0,1.0,0.0,0.0,0.0,1.0
7500.0,5,4,2,1,3,6,0,0,48,549,57,2,1.0,0.0,0.0,1.0,0.0
157733.0,37,0,1,0,1,1,0,0,55,390,59,1,0.0,1.0,0.0,0.0,1.0
94384.0,62,0,5,8,5,2,0,1,73,482,2302,0,1.0,0.0,0.0,0.0,1.0
23148.0,83,1,2,0,3,7,0,0,41,131,37,0,0.0,0.0,1.0,0.0,1.0
44267.0,48,5,5,2,4,9,0,0,56,489,310,2,1.0,0.0,0.0,1.0,0.0
71626.0,94,1,5,5,8,3,0,0,47,605,1305,0,1.0,0.0,0.0,0.0,1.0
60894.0,61,5,10,3,8,7,0,0,60,366,832,1,1.0,0.0,0.0,0.0,1.0
50200.0,70,6,7,1,5,8,0,0,50,452,401,2,1.0,0.0,0.0,0.0,1.0
81051.0,43,1,5,5,12,2,0,0,61,37,1501,0,0.0,1.0,0.0,0.0,1.0
65169.0,23,1,10,4,13,6,0,1,44,166,1189,0,1.0,0.0,0.0,0.0,1.0
59868.0,37,7,11,2,12,6,0,0,54,342,1194,1,1.0,0.0,0.0,0.0,1.0
65695.0,50,2,5,4,10,4,0,0,66,149,656,1,0.0,1.0,0.0,0.0,1.0
64857.0,78,1,7,5,10,4,0,0,70,583,1540,0,0.0,1.0,0.0,1.0,0.0
45143.0,74,3,6,1,5,7,0,0,61,307,311,1,0.0,1.0,0.0,0.0,1.0
74805.0,14,5,4,7,10,2,0,0,71,235,820,1,0.0,0.0,1.0,0.0,1.0
59060.0,77,3,3,1,7,4,0,0,37,169,274,1,0.0,0.0,1.0,0.0,1.0
27238.0,39,3,3,0,3,9,0,0,64,435,57,2,0.0,1.0,0.0,1.0,0.0
47009.0,89,4,3,2,8,4,0,0,61,271,448,1,1.0,0.0,0.0,0.0,1.0
46094.0,62,1,1,0,3,7,0,0,53,19,44,2,0.0,0.0,1.0,0.0,1.0
40321.0,59,2,3,0,3,7,0,0,54,335,102,2,1.0,0.0,0.0,0.0,1.0
37235.0,68,1,1,1,2,4,0,0,42,148,61,1,1.0,0.0,0.0,0.0,1.0
81843.0,13,1,5,9,12,3,0,0,66,433,1643,0,0.0,1.0,0.0,0.0,1.0
46692.0,37,3,6,1,5,6,0,0,68,388,397,1,0.0,1.0,0.0,0.0,1.0
77382.0,36,2,5,7,12,1,0,0,58,173,1121,1,1.0,0.0,0.0,0.0,1.0
37774.0,28,4,7,2,3,9,1,1,49,664,473,2,1.0,0.0,0.0,1.0,0.0
18393.0,2,2,3,0,3,8,0,0,52,92,50,1,0.0,0.0,1.0,0.0,1.0
72828.0,17,6,6,3,13,7,0,0,64,500,1678,1,0.0,1.0,0.0,0.0,1.0
24711.0,86,1,3,0,3,7,0,0,44,72,58,0,1.0,0.0,0.0,0.0,1.0
45503.0,54,1,3,1,4,5,0,0,51,277,170,1,0.0,1.0,0.0,0.0,1.0
6560.0,2,0,1,0,1,17,0,0,44,199,373,0,0.0,1.0,0.0,1.0,0.0
71604.0,3,1,8,3,5,4,0,1,81,224,1196,0,0.0,1.0,0.0,0.0,1.0
27244.0,84,2,2,2,2,7,0,0,47,114,101,1,1.0,0.0,0.0,0.0,1.0
48752.0,8,5,6,1,5,9,0,1,57,564,316,2,1.0,0.0,0.0,0.0,1.0
71434.0,4,3,7,4,7,4,0,0,64,284,1400,1,1.0,0.0,0.0,0.0,1.0
90842.0,57,1,4,9,13,1,0,0,78,335,1424,0,1.0,0.0,0.0,1.0,0.0
88097.0,24,1,6,5,8,9,0,1,48,680,844,1,0.0,1.0,0.0,0.0,1.0
51948.0,51,2,5,2,4,5,0,0,51,285,311,1,1.0,0.0,0.0,0.0,1.0
71853.0,29,1,2,8,6,1,0,0,44,417,1149,0,1.0,0.0,0.0,0.0,1.0
35876.0,13,1,3,1,3,6,0,0,43,70,129,0,0.0,1.0,0.0,0.0,1.0
40049.0,23,1,1,0,3,6,0,0,74,256,32,1,1.0,0.0,0.0,1.0,0.0
39660.0,36,3,7,1,3,9,0,1,44,690,299,1,1.0,0.0,0.0,1.0,0.0
50127.0,88,1,5,1,6,6,0,0,64,31,320,1,1.0,0.0,0.0,0.0,1.0
43263.0,2,3,5,2,6,5,0,0,49,585,441,1,0.0,1.0,0.0,0.0,1.0
62845.0,3,11,3,4,10,8,0,1,77,636,1178,2,0.0,1.0,0.0,0.0,1.0
18929.0,15,1,1,0,4,6,0,0,36,498,85,0,1.0,0.0,0.0,0.0,1.0
24367.0,58,1,1,0,2,9,0,0,44,466,24,1,0.0,0.0,1.0,1.0,0.0
33249.0,11,2,2,1,3,6,0,0,51,494,112,1,1.0,0.0,0.0,1.0,0.0
26887.0,27,1,1,0,3,6,0,0,67,504,30,1,0.0,0.0,1.0,0.0,1.0
50150.0,32,2,5,2,7,5,0,0,43,374,410,0,0.0,1.0,0.0,0.0,1.0
62061.0,12,3,10,4,7,6,0,0,50,302,800,1,1.0,0.0,0.0,0.0,1.0
85696.0,88,1,4,6,9,1,0,1,64,422,1313,0,0.0,1.0,0.0,1.0,0.0
76542.0,91,1,4,8,10,2,0,0,70,456,1483,0,0.0,1.0,0.0,0.0,1.0
70515.0,12,1,6,6,4,2,0,1,33,251,1258,0,1.0,0.0,0.0,1.0,0.0
18227.0,21,1,0,1,2,8,0,0,39,598,28,1,1.0,0.0,0.0,0.0,1.0
69139.0,23,1,4,1,5,4,0,0,61,153,227,1,1.0,0.0,0.0,0.0,1.0
69109.0,10,1,6,6,7,4,0,1,44,597,1555,0,1.0,0.0,0.0,0.0,1.0
69627.0,35,2,8,2,11,5,0,0,64,469,861,1,1.0,0.0,0.0,1.0,0.0
38136.0,69,2,3,1,2,8,0,0,48,433,103,1,1.0,0.0,0.0,0.0,1.0
62159.0,68,1,6,2,10,4,0,0,80,62,634,0,0.0,1.0,0.0,1.0,0.0
80695.0,85,1,5,8,5,2,0,0,63,182,1918,0,1.0,0.0,0.0,1.0,0.0
33316.0,34,3,2,1,4,6,0,0,55,268,131,2,0.0,1.0,0.0,1.0,0.0
58554.0,55,6,8,2,6,7,0,0,58,641,586,2,1.0,0.0,0.0,0.0,1.0
17256.0,10,2,2,1,2,8,0,0,34,218,62,1,0.0,0.0,1.0,0.0,1.0
53034.0,30,8,6,1,7,8,0,0,52,395,447,2,1.0,0.0,0.0,1.0,0.0
52203.0,36,1,8,7,11,6,0,0,76,698,939,0,0.0,0.0,1.0,0.0,1.0
59601.0,14,4,2,2,7,8,0,0,49,339,797,1,0.0,0.0,1.0,1.0,0.0
75154.0,79,1,6,3,6,3,0,1,68,663,1143,1,0.0,1.0,0.0,1.0,0.0
47025.0,52,3,6,3,5,6,0,0,50,234,415,1,1.0,0.0,0.0,1.0,0.0
37971.0,97,1,1,0,3,8,0,0,53,216,30,1,1.0,0.0,0.0,0.0,1.0
41335.0,24,3,4,1,4,7,0,0,58,185,187,1,0.0,1.0,0.0,1.0,0.0
67267.0,0,1,3,2,5,2,0,0,68,47,251,1,1.0,0.0,0.0,0.0,1.0
57338.0,96,2,4,1,5,5,0,0,51,61,237,1,1.0,0.0,0.0,1.0,0.0
50523.0,89,2,2,0,4,6,0,0,66,186,91,2,0.0,0.0,1.0,0.0,1.0
35791.0,94,2,1,0,3,8,0,0,61,419,35,3,0.0,1.0,0.0,1.0,0.0
50611.0,98,6,4,5,7,6,0,0,66,633,493,1,0.0,1.0,0.0,1.0,0.0
56242.0,72,5,8,4,11,6,0,0,57,483,971,1,0.0,1.0,0.0,0.0,1.0
48904.0,1,4,7,2,4,8,0,0,66,574,371,1,1.0,0.0,0.0,1.0,0.0
56243.0,26,6,4,2,8,5,0,0,51,181,396,3,1.0,0.0,0.0,1.0,0.0
21355.0,5,2,2,1,2,6,0,1,41,313,68,1,1.0,0.0,0.0,0.0,1.0
57420.0,22,3,5,1,6,7,0,0,55,369,322,1,0.0,1.0,0.0,0.0,1.0
51381.5,39,2,4,2,6,5,0,0,56,454,317,1,0.0,1.0,0.0,0.0,1.0
46390.0,56,1,4,2,3,7,0,0,71,55,222,1,0.0,1.0,0.0,1.0,0.0
54342.0,74,4,3,1,4,6,0,0,70,361,177,2,0.0,0.0,1.0,0.0,1.0
51381.5,87,1,1,0,3,5,0,0,68,664,45,2,1.0,0.0,0.0,0.0,1.0
51381.5,49,1,1,0,2,7,0,0,62,168,21,2,0.0,0.0,1.0,1.0,0.0
20895.0,24,1,2,0,3,9,0,0,53,631,45,1,1.0,0.0,0.0,0.0,1.0
92344.0,9,0,5,10,5,1,0,0,78,165,1899,0,1.0,0.0,0.0,0.0,1.0
51381.5,17,1,1,0,3,7,0,0,54,119,42,1,0.0,1.0,0.0,0.0,1.0
26907.0,10,2,1,0,3,7,0,0,50,313,22,2,0.0,0.0,1.0,0.0,1.0
44964.0,35,1,1,0,3,8,0,0,46,560,41,2,1.0,0.0,0.0,0.0,1.0
75507.0,56,1,8,6,6,3,0,0,47,58,1440,0,1.0,0.0,0.0,0.0,1.0
53761.0,7,6,4,4,3,5,0,0,54,261,325,2,0.0,1.0,0.0,0.0,1.0
22682.0,51,3,2,1,4,4,0,0,53,269,95,1,1.0,0.0,0.0,0.0,1.0
38887.0,17,1,1,0,3,7,0,0,54,119,42,1,0.0,1.0,0.0,0.0,1.0
41658.0,30,2,1,1,2,4,0,0,51,597,72,2,0.0,0.0,1.0,1.0,0.0
29791.0,21,2,2,0,3,5,0,0,54,45,20,1,0.0,1.0,0.0,0.0,1.0
63915.0,2,2,6,3,12,5,0,0,70,334,789,2,0.0,1.0,0.0,0.0,1.0
39996.0,85,1,1,0,2,6,0,0,52,38,15,2,1.0,0.0,0.0,1.0,0.0
26759.0,65,2,2,1,3,6,0,0,54,142,59,1,1.0,0.0,0.0,1.0,0.0
63841.0,64,1,9,3,9,6,0,0,58,434,908,1,0.0,1.0,0.0,1.0,0.0
51039.0,11,2,6,2,4,7,0,0,57,566,417,2,0.0,1.0,0.0,0.0,1.0
60544.0,92,4,5,1,5,6,0,0,65,673,289,2,1.0,0.0,0.0,0.0,1.0
65685.0,54,1,9,2,9,5,0,0,54,92,769,1,1.0,0.0,0.0,0.0,1.0
37716.0,4,2,4,1,3,7,0,0,73,69,188,1,1.0,0.0,0.0,0.0,1.0
36864.0,53,3,5,2,4,8,0,1,69,685,354,1,1.0,0.0,0.0,1.0,0.0
44511.0,39,6,8,4,8,8,0,0,56,625,727,1,0.0,1.0,0.0,0.0,1.0
